Time (UTC),Latitude,Longitude,Hm0 (m),Hmax_up (m),Tm01 (s),Pdirnaut (waves coming from deg),Meandir (waves coming from deg),Bat_voltageAvg
2022-07-29 04:21:00,-58.5695038,1.4959680,2.095,2.779,9.100,349,337,3.49
2022-07-29 04:42:51,-58.5703545,1.4956423,1.962,3.342,9.400,351,333,3.49
2022-07-29 05:04:42,-58.5708618,1.4953851,2.114,3.706,9.800,360,339,3.49
2022-07-29 05:26:32,-58.5715027,1.4946320,2.249,3.012,9.100,352,340,3.49
2022-07-29 05:48:23,-58.5722504,1.4927804,2.125,2.937,9.400,336,334,3.48
2022-07-29 06:10:14,-58.5730705,1.4909904,2.154,3.116,9.800,338,335,3.47
2022-07-29 06:32:05,-58.5746422,1.4887068,2.092,2.928,8.900,350,336,3.51
2022-07-29 06:53:55,-58.5760956,1.4864877,2.117,3.413,8.900,315,333,3.55
2022-07-29 07:15:46,-58.5775795,1.4844078,2.085,3.253,9.800,321,333,3.56
2022-07-29 07:37:37,-58.5795441,1.4833224,2.237,3.040,8.900,349,341,3.53
2022-07-29 07:59:27,-58.5813904,1.4829013,2.311,3.427,9.100,3,342,3.49
2022-07-29 08:21:18,-58.5831223,1.4824319,2.529,3.474,9.400,354,340,3.48
2022-07-29 08:43:09,-58.5858955,1.4820338,2.333,3.975,10.000,329,338,3.50
2022-07-29 09:05:00,-58.5879822,1.4819978,2.350,3.404,9.100,1,346,3.51
2022-07-29 09:26:50,-58.5900917,1.4827241,2.410,3.520,9.100,5,338,3.49
2022-07-29 09:48:41,-58.5916939,1.4830834,2.395,3.468,8.900,355,348,3.49
2022-07-29 10:10:32,-58.5933380,1.4838589,2.426,3.855,9.100,330,348,3.49
2022-07-29 10:32:23,-58.5953979,1.4858124,2.416,4.165,9.000,357,356,3.49
2022-07-29 10:54:13,-58.5969582,1.4878436,2.535,3.097,9.200,352,3,3.56
2022-07-29 11:16:04,-58.5985489,1.4892540,2.660,4.069,9.200,323,352,3.54
2022-07-29 11:37:55,-58.6008453,1.4900979,2.490,3.458,9.000,23,9,3.53
2022-07-29 11:59:45,-58.6028099,1.4908055,2.567,3.639,9.100,311,339,3.48
2022-07-29 12:21:36,-58.6046448,1.4915558,2.790,5.006,9.700,325,341,3.49
2022-07-29 12:43:27,-58.6061707,1.4923078,2.816,4.025,9.500,319,339,3.49
2022-07-29 13:05:18,-58.6077309,1.4935064,2.880,4.079,9.700,332,340,3.49
2022-07-29 13:27:08,-58.6097717,1.4950147,2.824,3.825,10.200,298,333,3.48
2022-07-29 13:48:59,-58.6119308,1.4963776,2.405,4.192,9.200,9,349,3.49
2022-07-29 14:10:50,-58.6141243,1.4977179,2.606,4.496,9.500,318,344,3.48
2022-07-29 14:32:40,-58.6167984,1.4992127,2.376,4.122,9.600,335,351,3.49
2022-07-29 14:54:31,-58.6186447,1.5010763,2.535,4.056,9.500,345,340,3.49
2022-07-29 15:16:22,-58.6209526,1.5032825,2.250,3.571,9.200,320,347,3.54
2022-07-29 15:38:13,-58.6224823,1.5041140,2.718,4.326,10.000,351,348,3.53
2022-07-29 16:00:03,-58.6241264,1.5051879,2.293,4.047,9.400,356,353,3.50
2022-07-29 16:21:54,-58.6260910,1.5061677,2.309,3.693,9.400,8,0,3.49
2022-07-29 16:43:45,-58.6279488,1.5070646,2.316,3.790,9.500,314,337,3.51
2022-07-29 17:05:35,-58.6295052,1.5078640,2.311,3.903,9.400,333,351,3.49
2022-07-29 17:27:26,-58.6313858,1.5087811,2.439,3.227,9.400,326,345,3.49
2022-07-29 17:49:17,-58.6331406,1.5094103,2.703,3.610,9.200,13,358,3.48
2022-07-29 18:11:08,-58.6358452,1.5098459,2.517,3.490,9.200,24,11,3.48
2022-07-29 18:32:58,-58.6388741,1.5097475,2.424,4.738,9.300,358,6,3.52
2022-07-29 18:54:49,-58.6416702,1.5087589,2.734,4.038,9.200,2,350,3.51
2022-07-29 19:16:40,-58.6453629,1.5076056,2.688,4.380,9.600,351,339,3.53
2022-07-29 19:38:31,-58.6484985,1.5070657,2.515,3.439,9.300,13,3,3.55
2022-07-29 20:00:21,-58.6518669,1.5071239,2.693,3.778,9.100,23,13,3.53
2022-07-29 20:22:12,-58.6556854,1.5080621,2.322,3.795,8.600,29,11,3.49
2022-07-29 20:44:03,-58.6593170,1.5084596,2.457,3.592,8.800,355,4,3.49
2022-07-29 21:05:53,-58.6636086,1.5088120,2.742,4.104,8.900,5,4,3.49
2022-07-29 21:27:44,-58.6677055,1.5096875,2.732,3.860,9.000,2,348,3.48
2022-07-29 21:49:35,-58.6712074,1.5107459,2.579,5.006,8.900,18,351,3.48
2022-07-29 22:11:26,-58.6758842,1.5126420,2.696,3.594,8.900,8,358,3.49
2022-07-29 22:33:16,-58.6790962,1.5146830,2.758,4.671,8.100,1,347,3.49
2022-07-29 22:55:07,-58.6821365,1.5170364,2.700,3.623,8.400,3,351,3.49
2022-07-29 23:16:58,-58.6862259,1.5200226,2.654,3.241,8.300,357,343,3.49
2022-07-29 23:38:48,-58.6895599,1.5225712,2.524,3.522,8.200,16,346,3.49
2022-07-30 00:00:39,-58.6927376,1.5251710,3.166,4.365,8.700,11,354,3.48
2022-07-30 00:22:30,-58.6958580,1.5283347,2.582,3.493,8.300,1,351,3.48
2022-07-30 00:44:21,-58.6988945,1.5318686,2.742,3.494,8.500,358,347,3.49
2022-07-30 01:06:11,-58.7009544,1.5345721,2.624,3.561,8.600,357,346,3.48
2022-07-30 01:28:02,-58.7038269,1.5388756,2.698,3.973,8.400,2,355,3.50
2022-07-30 01:49:53,-58.7058754,1.5425415,2.248,3.770,8.100,17,7,3.50
2022-07-30 02:11:43,-58.7078514,1.5477371,2.712,4.063,8.700,6,5,3.50
2022-07-30 02:33:34,-58.7093315,1.5525888,2.287,3.700,8.500,31,6,3.48
2022-07-30 02:55:25,-58.7107277,1.5582373,2.601,4.399,8.700,7,356,3.48
2022-07-30 03:17:16,-58.7119370,1.5630223,2.303,3.544,8.500,32,360,3.48
2022-07-30 03:39:06,-58.7132111,1.5678945,2.118,3.464,8.200,15,353,3.48
2022-07-30 04:00:57,-58.7144585,1.5719593,2.304,3.465,8.200,6,353,3.48
2022-07-30 04:22:48,-58.7161331,1.5761670,2.126,2.913,8.500,17,351,3.49
2022-07-30 04:44:39,-58.7176018,1.5789366,2.485,3.489,8.800,16,353,3.49
2022-07-30 05:06:29,-58.7199821,1.5822433,1.799,2.583,8.300,19,359,3.50
2022-07-30 05:28:20,-58.7222786,1.5848716,2.043,3.312,8.600,38,358,3.48
2022-07-30 05:50:11,-58.7242813,1.5871108,2.177,3.386,8.300,11,353,3.48
2022-07-30 06:12:01,-58.7258301,1.5892667,2.119,3.368,8.400,25,0,3.49
2022-07-30 06:33:52,-58.7268867,1.5910059,1.878,2.909,8.200,26,342,3.49
2022-07-30 06:55:43,-58.7277565,1.5922872,2.057,3.744,8.600,6,352,3.49
2022-07-30 07:17:34,-58.7289848,1.5934309,2.205,3.016,8.600,6,354,3.49
2022-07-30 07:39:24,-58.7303429,1.5940197,1.994,3.892,8.900,19,347,3.49
2022-07-30 08:01:15,-58.7318459,1.5946153,1.943,2.978,8.500,351,352,3.48
2022-07-30 08:23:06,-58.7336388,1.5955766,1.888,3.032,8.600,339,335,3.48
2022-07-30 08:44:56,-58.7354164,1.5968260,1.917,3.443,8.800,350,346,3.49
2022-07-30 09:06:47,-58.7370834,1.5981323,2.051,2.895,8.600,5,350,3.48
2022-07-30 09:28:38,-58.7388229,1.5995007,1.846,2.902,8.400,20,345,3.48
2022-07-30 09:50:29,-58.7405357,1.6011451,1.837,3.049,8.600,340,336,3.48
2022-07-30 10:12:19,-58.7422409,1.6035995,1.794,3.824,8.500,22,346,3.48
2022-07-30 10:34:10,-58.7436295,1.6063716,1.827,2.689,8.500,31,357,3.49
2022-07-30 10:56:01,-58.7453384,1.6095932,2.283,4.077,8.900,26,354,3.48
2022-07-30 11:17:51,-58.7466431,1.6130722,2.099,4.062,8.500,17,353,3.48
2022-07-30 11:39:42,-58.7478981,1.6167651,1.882,2.804,8.600,28,355,3.48
2022-07-30 12:01:33,-58.7488327,1.6202271,2.040,2.886,8.700,342,347,3.48
2022-07-30 12:23:24,-58.7495499,1.6239311,1.894,2.901,8.500,343,348,3.48
2022-07-30 12:45:14,-58.7501678,1.6277260,1.735,2.954,8.000,344,341,3.48
2022-07-30 13:07:05,-58.7509689,1.6326962,1.629,2.422,8.300,340,342,3.49
2022-07-30 13:28:56,-58.7514687,1.6368188,1.807,2.618,8.600,301,333,3.49
2022-07-30 13:50:47,-58.7516785,1.6400399,1.891,3.189,8.600,354,337,3.48
2022-07-30 14:12:37,-58.7519417,1.6424491,1.883,3.652,8.000,328,333,3.48
2022-07-30 14:34:28,-58.7523193,1.6444758,2.264,3.265,8.500,357,335,3.48
2022-07-30 14:56:19,-58.7529106,1.6457353,1.918,2.549,8.500,352,332,3.48
2022-07-30 15:18:09,-58.7537422,1.6462466,1.916,2.888,8.300,24,334,3.48
2022-07-30 15:40:00,-58.7549324,1.6460367,1.808,3.105,8.500,351,339,3.48
2022-07-30 16:01:51,-58.7563972,1.6456485,1.717,2.507,8.000,355,336,3.49
2022-07-30 16:23:42,-58.7578621,1.6449476,1.629,2.256,8.100,358,329,3.49
2022-07-30 16:45:32,-58.7596169,1.6437286,1.884,2.941,8.600,14,338,3.49
2022-07-30 17:07:23,-58.7617226,1.6420577,1.654,2.761,8.200,333,337,3.48
2022-07-30 17:29:14,-58.7635956,1.6401060,1.725,3.038,8.200,358,329,3.48
2022-07-30 17:51:04,-58.7657967,1.6378502,1.981,2.961,8.800,336,315,3.48
2022-07-30 18:12:55,-58.7682571,1.6357248,1.788,2.226,8.900,305,308,3.49
2022-07-30 18:34:46,-58.7710991,1.6334732,1.667,2.346,8.300,338,312,3.48
2022-07-30 18:56:37,-58.7747345,1.6307707,1.752,2.720,8.600,4,316,3.49
2022-07-30 19:18:27,-58.7784576,1.6272980,1.939,2.881,8.800,341,317,3.48
2022-07-30 19:40:18,-58.7827911,1.6232862,1.583,2.438,8.300,4,317,3.48
2022-07-30 20:02:09,-58.7871742,1.6195447,1.940,2.771,8.800,336,317,3.48
2022-07-30 20:23:59,-58.7914352,1.6157182,1.723,3.130,8.600,328,307,3.49
2022-07-30 20:45:50,-58.7966080,1.6114997,1.701,2.681,8.800,281,296,3.49
2022-07-30 21:07:41,-58.8019714,1.6078476,1.675,2.322,8.700,314,307,3.49
2022-07-30 21:29:32,-58.8071861,1.6035928,1.685,2.862,8.400,326,310,3.49
2022-07-30 21:51:22,-58.8123245,1.5981491,1.762,2.602,8.200,315,315,3.49
2022-07-30 22:13:13,-58.8169861,1.5935633,1.656,2.499,8.000,304,307,3.49
2022-07-30 22:35:04,-58.8213615,1.5893981,1.836,2.450,8.300,290,315,3.49
2022-07-30 22:56:55,-58.8265419,1.5841187,1.755,2.667,7.600,309,320,3.49
2022-07-30 23:18:45,-58.8306808,1.5795408,1.800,2.684,7.200,349,331,3.49
2022-07-30 23:40:36,-58.8354187,1.5731392,2.288,3.186,7.400,317,341,3.48
2022-07-31 00:02:27,-58.8395920,1.5675606,2.042,3.214,7.200,334,355,3.48
2022-07-31 00:24:17,-58.8433266,1.5626746,2.106,3.204,6.800,316,344,3.49
2022-07-31 00:46:08,-58.8475342,1.5569435,2.394,3.671,6.600,14,11,3.49
2022-07-31 01:07:59,-58.8530998,1.5496744,2.207,3.620,6.700,15,15,3.49
2022-07-31 01:29:50,-58.8579826,1.5440205,2.356,3.320,6.600,19,17,3.49
2022-07-31 01:51:40,-58.8631172,1.5372785,2.650,4.939,6.900,28,20,3.49
2022-07-31 02:13:31,-58.8679428,1.5302809,2.531,4.415,6.700,2,26,3.48
2022-07-31 02:35:22,-58.8722382,1.5235806,2.646,5.309,6.900,40,29,3.48
2022-07-31 02:57:12,-58.8767624,1.5172943,2.675,3.937,6.900,21,25,3.49
2022-07-31 03:19:03,-58.8816833,1.5102618,2.827,4.820,6.900,21,30,3.49
2022-07-31 03:40:54,-58.8869514,1.5025376,2.724,4.628,6.900,5,7,3.49
2022-07-31 04:02:45,-58.8916359,1.4960740,3.207,5.022,7.000,16,14,3.49
2022-07-31 04:24:35,-58.8968773,1.4900566,3.317,4.598,7.300,3,7,3.49
2022-07-31 04:46:26,-58.9016190,1.4849842,3.023,4.816,7.000,16,29,3.49
2022-07-31 05:08:17,-58.9065170,1.4797146,3.303,4.879,7.300,30,32,3.49
2022-07-31 05:30:07,-58.9109459,1.4756269,3.337,5.079,7.400,29,35,3.49
2022-07-31 05:51:58,-58.9149551,1.4731483,3.521,5.405,7.300,34,33,3.49
2022-07-31 06:13:49,-58.9192390,1.4713185,3.210,5.203,7.200,12,18,3.49
2022-07-31 06:35:40,-58.9233589,1.4705746,3.230,4.456,7.400,9,6,3.49
2022-07-31 06:57:30,-58.9272308,1.4705129,3.274,5.163,7.800,351,0,3.49
2022-07-31 07:19:21,-58.9303284,1.4718527,3.533,5.113,8.000,21,23,3.49
2022-07-31 07:41:12,-58.9333496,1.4727701,3.180,4.193,7.900,31,32,3.49
2022-07-31 08:03:03,-58.9362755,1.4740750,3.126,4.334,8.000,29,33,3.49
2022-07-31 08:24:53,-58.9391289,1.4753557,3.207,5.516,8.100,23,28,3.49
2022-07-31 08:46:44,-58.9417419,1.4757707,3.106,4.532,8.100,358,15,3.49
2022-07-31 09:08:35,-58.9445953,1.4756436,3.178,4.858,8.300,20,27,3.49
2022-07-31 09:30:25,-58.9471855,1.4749275,3.235,4.250,8.200,20,24,3.49
2022-07-31 09:52:16,-58.9499397,1.4734654,3.985,6.839,8.600,30,25,3.49
2022-07-31 10:14:07,-58.9521027,1.4715583,3.218,4.286,8.200,36,28,3.49
2022-07-31 10:35:58,-58.9544144,1.4689491,3.299,4.642,8.600,24,29,3.49
2022-07-31 10:57:48,-58.9568253,1.4656968,3.392,4.554,8.300,20,20,3.49
2022-07-31 11:19:39,-58.9591560,1.4619687,3.333,6.405,8.400,30,25,3.49
2022-07-31 11:41:30,-58.9616013,1.4573278,3.579,5.505,8.600,27,21,3.49
2022-07-31 12:03:20,-58.9640579,1.4529222,3.830,6.684,8.700,23,23,3.49
2022-07-31 12:25:11,-58.9665985,1.4487249,2.987,4.457,8.200,24,18,3.49
2022-07-31 12:47:02,-58.9695930,1.4443674,3.654,4.909,8.500,336,346,3.49
2022-07-31 13:08:53,-58.9723129,1.4403541,2.990,5.231,8.300,3,15,3.49
2022-07-31 13:30:43,-58.9756355,1.4364860,3.779,5.361,8.900,7,13,3.49
2022-07-31 13:52:34,-58.9792328,1.4328818,3.403,5.387,8.400,19,17,3.49
2022-07-31 14:14:25,-58.9829712,1.4296163,4.297,6.364,8.700,8,16,3.49
2022-07-31 14:36:15,-58.9869576,1.4260799,3.428,6.267,8.500,24,11,3.49
2022-07-31 14:58:06,-58.9907265,1.4225631,3.154,5.119,8.300,2,19,3.49
2022-07-31 15:19:57,-58.9944267,1.4195607,3.447,5.246,8.400,13,16,3.49
2022-07-31 15:41:48,-58.9982529,1.4170134,3.241,4.043,8.400,26,15,3.49
2022-07-31 16:03:38,-59.0023117,1.4150760,3.624,5.464,8.600,7,4,3.49
2022-07-31 16:25:29,-59.0062027,1.4134172,3.916,6.621,8.700,2,4,3.49
2022-07-31 16:47:20,-59.0102081,1.4122378,4.208,6.190,8.800,344,345,3.49
2022-07-31 17:09:11,-59.0139694,1.4112746,4.112,5.655,9.100,340,335,3.49
2022-07-31 17:31:01,-59.0178871,1.4105948,3.881,5.709,9.000,322,330,3.49
2022-07-31 17:52:52,-59.0218544,1.4100573,4.471,6.348,9.500,341,333,3.49
2022-07-31 18:14:43,-59.0256767,1.4103070,4.647,6.924,9.900,335,325,3.49
2022-07-31 18:36:33,-59.0293503,1.4110872,6.250,10.014,11.700,304,315,3.49
2022-07-31 18:58:24,-59.0329666,1.4125344,6.489,7.867,12.200,313,325,3.49
2022-07-31 19:20:15,-59.0343475,1.4133645,6.893,9.001,11.900,316,323,3.49
2022-07-31 19:42:06,-59.0382767,1.4152553,6.769,11.376,11.700,317,328,3.49
2022-07-31 20:03:56,-59.0406837,1.4163204,7.447,10.707,13.000,313,319,3.49
2022-07-31 20:25:47,-59.0412979,1.4166392,7.797,10.398,12.600,310,320,3.49
2022-07-31 20:47:38,-59.0412979,1.4166392,7.231,11.581,12.200,315,324,3.49
2022-07-31 21:09:28,-59.0469551,1.4199185,6.880,10.782,11.700,323,325,3.49
2022-07-31 21:31:19,-59.0485687,1.4205064,6.202,10.022,12.800,315,320,3.49
2022-07-31 21:53:10,-59.0499458,1.4208724,6.725,10.600,12.600,312,319,3.49
2022-07-31 22:15:01,-59.0511284,1.4206229,6.094,8.881,12.300,309,318,3.49
2022-07-31 22:36:51,-59.0523758,1.4203012,6.513,12.911,12.300,314,321,3.49
2022-07-31 22:58:42,-59.0536690,1.4194047,6.062,8.890,12.400,309,321,3.49
2022-07-31 23:20:33,-59.0540733,1.4188102,6.912,9.436,13.300,319,323,3.49
2022-07-31 23:42:23,-59.0559502,1.4172286,6.520,9.710,13.100,319,325,3.49
