Time (UTC),Latitude,Longitude,Hm0 (m),Hmax_up (m),Tm01 (s),Pdirnaut (waves coming from deg),Meandir (waves coming from deg),Bat_voltageAvg
2022-07-28 21:15:46,-58.9077950,1.4691880,1.383,2.437,10.100,309,294,3.54
2022-07-28 21:37:36,-58.9089928,1.4688543,1.393,2.073,9.900,289,287,3.54
2022-07-28 21:59:27,-58.9101257,1.4689041,1.509,2.217,10.400,266,286,3.54
2022-07-28 22:21:18,-58.9112129,1.4689920,1.413,2.441,10.000,290,294,3.55
2022-07-28 22:43:09,-58.9121170,1.4690839,1.400,2.407,9.800,292,290,3.55
2022-07-28 23:04:59,-58.9126930,1.4691288,1.406,2.246,10.200,271,287,3.54
2022-07-28 23:26:50,-58.9132729,1.4693499,1.595,2.296,10.200,292,292,3.54
2022-07-28 23:48:41,-58.9140358,1.4699210,1.506,2.010,10.500,321,292,3.54
2022-07-29 00:10:32,-58.9148979,1.4704674,1.407,2.315,10.600,296,294,3.54
2022-07-29 00:32:22,-58.9160690,1.4711802,1.408,1.984,10.800,283,286,3.54
2022-07-29 00:54:13,-58.9176712,1.4719943,1.282,1.824,10.100,276,291,3.54
2022-07-29 01:16:04,-58.9194870,1.4729347,1.450,1.975,10.800,331,302,3.54
2022-07-29 01:37:54,-58.9215050,1.4745042,1.512,2.154,10.400,343,303,3.53
2022-07-29 01:59:45,-58.9233932,1.4764839,1.549,2.033,11.200,328,302,3.54
2022-07-29 02:21:36,-58.9253044,1.4788672,1.384,2.389,10.300,303,300,3.54
2022-07-29 02:43:27,-58.9269638,1.4810854,1.471,2.033,10.200,338,301,3.53
2022-07-29 03:05:17,-58.9288826,1.4834464,1.721,2.169,11.100,345,309,3.54
2022-07-29 03:27:08,-58.9306221,1.4858387,1.675,1.990,11.400,330,308,3.54
2022-07-29 03:48:59,-58.9323654,1.4885693,1.449,2.190,10.600,333,305,3.54
2022-07-29 04:10:49,-58.9342079,1.4913545,1.638,2.297,12.300,346,326,3.55
2022-07-29 04:32:40,-58.9360580,1.4941847,1.476,2.122,11.100,328,310,3.54
2022-07-29 04:54:31,-58.9382324,1.4968170,1.437,1.964,10.500,282,295,3.54
2022-07-29 05:16:22,-58.9402809,1.4995996,1.553,2.221,11.300,306,297,3.54
2022-07-29 05:38:12,-58.9420624,1.5024738,1.511,2.343,11.900,350,321,3.54
2022-07-29 06:00:03,-58.9439087,1.5058259,1.176,2.023,11.000,295,294,3.54
2022-07-29 06:21:54,-58.9455566,1.5094155,1.568,2.034,11.400,324,305,3.54
2022-07-29 06:43:44,-58.9472656,1.5129418,1.246,1.779,11.400,332,304,3.54
2022-07-29 07:05:35,-58.9490547,1.5162303,1.433,1.909,11.800,312,303,3.54
2022-07-29 07:27:26,-58.9509430,1.5198067,1.232,1.931,12.100,302,295,3.54
2022-07-29 07:49:17,-58.9528465,1.5228199,1.485,1.754,12.300,304,308,3.55
2022-07-29 08:11:07,-58.9549522,1.5254760,1.289,1.918,11.300,293,294,3.54
2022-07-29 08:32:58,-58.9572411,1.5284812,1.799,2.327,11.600,327,313,3.54
2022-07-29 08:54:49,-58.9595566,1.5312307,1.587,2.265,11.600,294,302,3.54
2022-07-29 09:16:40,-58.9622917,1.5343618,1.785,2.442,11.700,321,310,3.54
2022-07-29 09:38:30,-58.9644089,1.5369461,1.978,2.923,12.000,319,317,3.55
2022-07-29 10:00:21,-58.9664955,1.5392414,1.522,2.460,11.200,316,307,3.54
2022-07-29 10:22:12,-58.9680367,1.5414472,1.640,2.073,11.200,302,307,3.54
2022-07-29 10:44:02,-58.9694481,1.5433805,1.455,2.507,10.700,284,309,3.54
2022-07-29 11:05:53,-58.9711227,1.5453026,1.445,2.717,10.600,336,324,3.54
2022-07-29 11:27:44,-58.9727364,1.5470402,1.757,2.285,10.900,329,324,3.54
2022-07-29 11:49:35,-58.9744911,1.5482889,1.730,2.857,11.100,336,337,3.55
2022-07-29 12:11:25,-58.9763336,1.5494640,1.798,2.900,10.200,317,326,3.54
2022-07-29 12:33:16,-58.9784203,1.5509306,1.677,2.550,10.900,323,329,3.54
2022-07-29 12:55:07,-58.9807739,1.5524508,1.554,2.654,11.100,337,332,3.55
2022-07-29 13:16:57,-58.9829826,1.5539254,1.914,2.883,11.100,329,343,3.54
2022-07-29 13:38:48,-58.9856377,1.5555580,1.701,2.229,10.600,321,339,3.55
2022-07-29 14:00:39,-58.9884872,1.5567065,1.918,3.018,11.200,338,336,3.54
2022-07-29 14:22:30,-58.9911499,1.5572830,1.715,2.840,10.700,340,345,3.55
2022-07-29 14:44:20,-58.9940147,1.5577681,1.527,2.672,11.300,342,340,3.54
2022-07-29 15:06:11,-58.9971695,1.5579835,1.830,2.909,11.500,348,343,3.54
2022-07-29 15:28:02,-59.0005836,1.5578616,1.698,2.385,11.000,306,340,3.55
2022-07-29 15:49:52,-59.0042610,1.5576744,1.469,2.814,11.000,341,355,3.55
2022-07-29 16:11:43,-59.0081711,1.5572143,1.934,2.877,11.800,358,354,3.54
2022-07-29 16:33:34,-59.0120392,1.5566862,1.740,2.539,11.200,349,356,3.54
2022-07-29 16:55:25,-59.0162048,1.5561547,1.471,3.141,11.200,11,352,3.54
2022-07-29 17:17:15,-59.0207024,1.5556509,1.657,2.458,11.500,10,353,3.55
2022-07-29 17:39:06,-59.0257874,1.5555782,1.307,2.315,11.400,8,1,3.54
2022-07-29 18:00:57,-59.0311356,1.5557618,1.397,2.232,11.100,337,350,3.54
2022-07-29 18:22:48,-59.0368195,1.5555606,1.763,2.609,11.500,345,357,3.55
2022-07-29 18:44:38,-59.0427246,1.5555469,1.349,2.068,11.500,359,356,3.54
2022-07-29 19:06:29,-59.0481682,1.5556661,1.789,3.041,11.100,344,358,3.54
2022-07-29 19:28:20,-59.0541115,1.5563692,1.640,2.519,11.100,6,2,3.53
2022-07-29 19:50:10,-59.0596046,1.5575697,1.698,2.756,11.200,22,357,3.52
2022-07-29 20:12:01,-59.0650101,1.5595454,1.629,2.880,11.100,21,19,3.54
2022-07-29 20:33:52,-59.0701561,1.5626312,1.845,2.851,11.300,19,5,3.55
2022-07-29 20:55:43,-59.0746803,1.5661469,1.713,2.872,10.600,1,9,3.54
2022-07-29 21:17:33,-59.0791359,1.5693971,1.888,2.888,10.900,43,25,3.55
2022-07-29 21:39:24,-59.0835915,1.5727566,1.745,2.772,10.900,15,7,3.54
2022-07-29 22:01:15,-59.0879555,1.5758660,1.679,2.891,10.600,26,14,3.55
2022-07-29 22:23:05,-59.0922623,1.5788333,1.673,2.087,10.600,3,7,3.55
2022-07-29 22:44:56,-59.0962944,1.5810341,1.551,2.354,10.600,24,359,3.55
2022-07-29 23:06:47,-59.1002693,1.5828509,1.736,2.515,10.800,24,4,3.55
2022-07-29 23:28:38,-59.1041718,1.5847389,1.627,2.281,10.700,360,349,3.55
2022-07-29 23:50:28,-59.1077690,1.5868189,1.760,2.809,10.400,25,13,3.54
2022-07-30 00:12:19,-59.1109200,1.5888296,1.818,2.595,10.600,15,354,3.54
2022-07-30 00:34:10,-59.1138878,1.5911214,1.635,2.598,10.600,4,337,3.54
2022-07-30 00:56:00,-59.1165428,1.5936213,1.588,2.228,10.300,336,343,3.55
2022-07-30 01:17:51,-59.1191177,1.5962517,1.767,2.670,10.600,358,355,3.55
2022-07-30 01:39:42,-59.1216011,1.5988326,1.696,2.193,10.100,27,349,3.52
2022-07-30 02:01:33,-59.1236725,1.6010598,1.495,2.647,10.300,354,346,3.54
2022-07-30 02:23:23,-59.1254272,1.6032246,1.527,2.170,10.000,15,348,3.54
2022-07-30 02:45:14,-59.1268463,1.6049212,1.457,2.436,10.300,354,342,3.55
2022-07-30 03:07:05,-59.1284027,1.6062802,1.769,2.248,10.300,5,358,3.54
2022-07-30 03:28:56,-59.1299133,1.6076438,1.649,2.731,10.400,350,342,3.55
2022-07-30 03:50:46,-59.1315575,1.6094004,1.204,1.940,10.300,3,350,3.55
2022-07-30 04:12:37,-59.1333008,1.6113558,1.437,2.459,10.200,11,339,3.55
2022-07-30 04:34:28,-59.1350098,1.6132786,1.495,2.353,10.600,342,342,3.55
2022-07-30 04:56:18,-59.1368904,1.6153126,1.354,1.706,10.400,12,2,3.54
2022-07-30 05:18:09,-59.1389694,1.6173635,1.147,1.893,9.800,14,359,3.54
2022-07-30 05:40:00,-59.1414833,1.6194972,1.203,1.940,10.300,347,355,3.54
2022-07-30 06:01:51,-59.1441536,1.6214759,1.236,2.260,10.200,13,3,3.54
2022-07-30 06:23:41,-59.1469307,1.6232836,1.232,1.595,10.300,343,345,3.55
2022-07-30 06:45:32,-59.1493378,1.6246386,1.182,1.693,10.200,356,344,3.55
2022-07-30 07:07:23,-59.1517677,1.6257277,1.207,2.038,10.400,357,340,3.55
2022-07-30 07:29:13,-59.1543503,1.6267116,1.012,1.469,10.400,5,350,3.55
2022-07-30 07:51:04,-59.1571312,1.6277721,1.159,2.017,10.500,4,345,3.55
2022-07-30 08:12:55,-59.1599693,1.6287571,1.066,1.515,11.200,327,328,3.54
2022-07-30 08:34:46,-59.1631622,1.6299500,1.195,1.631,10.900,351,321,3.55
2022-07-30 08:56:36,-59.1664200,1.6311615,0.954,1.239,10.900,301,304,3.54
2022-07-30 09:18:27,-59.1697845,1.6325477,1.017,1.621,10.700,340,320,3.54
2022-07-30 09:40:18,-59.1729546,1.6342912,1.332,1.685,10.500,332,329,3.55
2022-07-30 10:02:08,-59.1760330,1.6364124,1.089,1.379,10.500,312,312,3.54
2022-07-30 10:23:59,-59.1788788,1.6391073,1.058,1.444,10.800,287,313,3.54
2022-07-30 10:45:50,-59.1815224,1.6424325,1.167,1.636,10.500,327,316,3.55
2022-07-30 11:07:41,-59.1838531,1.6460325,0.980,2.685,10.600,349,332,3.55
2022-07-30 11:29:31,-59.1858444,1.6494755,1.258,1.520,10.500,334,318,3.54
2022-07-30 11:51:22,-59.1878395,1.6531166,1.099,1.685,10.000,326,316,3.54
2022-07-30 12:13:13,-59.1897583,1.6572379,1.051,2.150,10.500,336,326,3.54
2022-07-30 12:35:04,-59.1913490,1.6612957,1.200,1.772,10.100,334,328,3.55
2022-07-30 12:56:54,-59.1926918,1.6654220,1.001,1.434,10.600,333,313,3.54
2022-07-30 13:18:45,-59.1940231,1.6698624,1.104,2.082,10.400,318,318,3.55
2022-07-30 13:40:36,-59.1952705,1.6741297,1.211,1.702,10.300,342,320,3.55
2022-07-30 14:02:26,-59.1966133,1.6786572,1.010,2.290,10.400,334,310,3.54
2022-07-30 14:24:17,-59.1977081,1.6830302,0.999,2.140,10.400,335,317,3.55
2022-07-30 14:46:08,-59.1988297,1.6874464,1.082,1.380,10.100,332,318,3.55
2022-07-30 15:07:59,-59.1997566,1.6909804,1.118,1.536,10.500,299,307,3.54
2022-07-30 15:29:49,-59.2007599,1.6944108,1.119,1.608,10.400,303,304,3.55
2022-07-30 15:51:40,-59.2014580,1.6970668,0.987,1.579,10.500,301,304,3.55
2022-07-30 16:13:31,-59.2023163,1.6991150,1.128,1.675,10.400,318,308,3.54
2022-07-30 16:35:21,-59.2034607,1.7005484,0.940,1.604,10.200,309,308,3.54
2022-07-30 16:57:12,-59.2049217,1.7012700,1.108,2.188,10.400,297,306,3.55
2022-07-30 17:19:03,-59.2069321,1.7015800,0.994,1.365,10.100,328,315,3.55
2022-07-30 17:40:54,-59.2091141,1.7013806,1.138,1.921,10.200,304,315,3.54
2022-07-30 18:02:44,-59.2115517,1.7008196,0.996,1.590,10.600,330,308,3.54
2022-07-30 18:24:35,-59.2142601,1.6999664,1.086,1.851,10.400,338,313,3.55
2022-07-30 18:46:26,-59.2172432,1.6991206,1.117,1.531,10.400,310,306,3.54
2022-07-30 19:08:16,-59.2206192,1.6978048,0.944,1.260,10.400,296,301,3.54
2022-07-30 19:30:07,-59.2243080,1.6960280,0.933,1.260,10.400,291,298,3.55
2022-07-30 19:51:58,-59.2283249,1.6938238,1.233,1.916,10.000,312,306,3.54
2022-07-30 20:13:49,-59.2324028,1.6913520,1.010,1.590,10.500,306,305,3.54
2022-07-30 20:35:39,-59.2367172,1.6883676,1.041,1.612,10.500,295,298,3.55
2022-07-30 20:57:30,-59.2408714,1.6854908,1.009,1.520,10.000,286,292,3.55
2022-07-30 21:19:21,-59.2456017,1.6823416,1.073,1.560,10.400,295,300,3.55
2022-07-30 21:41:12,-59.2500420,1.6789160,1.190,1.935,10.300,305,299,3.54
2022-07-30 22:03:02,-59.2548866,1.6749977,1.036,1.560,10.400,294,295,3.55
2022-07-30 22:24:53,-59.2600632,1.6707520,0.880,1.465,10.500,289,301,3.53
2022-07-30 22:46:44,-59.2650032,1.6669104,1.111,1.441,10.400,310,304,3.54
2022-07-30 23:08:34,-59.2704391,1.6627412,0.972,1.522,10.400,301,299,3.55
2022-07-30 23:30:25,-59.2754936,1.6585110,0.829,1.070,10.600,292,295,3.54
2022-07-30 23:52:16,-59.2812729,1.6528802,1.088,1.596,10.500,296,299,3.54
2022-07-31 00:14:07,-59.2868156,1.6470729,0.969,1.205,10.200,296,295,3.54
2022-07-31 00:35:57,-59.2921333,1.6413684,0.758,1.090,10.500,289,302,3.54
2022-07-31 00:57:48,-59.2972221,1.6349025,1.025,1.524,10.500,300,301,3.55
2022-07-31 01:19:39,-59.3020363,1.6280813,0.729,1.384,10.700,295,299,3.54
2022-07-31 01:41:29,-59.3065224,1.6210274,0.925,1.704,10.500,295,296,3.54
2022-07-31 02:03:20,-59.3110542,1.6130973,0.748,1.217,10.300,289,297,3.55
2022-07-31 02:25:11,-59.3153725,1.6048704,0.813,1.116,10.600,297,299,3.54
2022-07-31 02:47:02,-59.3195953,1.5955596,0.803,1.142,10.200,287,298,3.55
2022-07-31 03:08:52,-59.3237572,1.5860451,0.781,1.028,10.000,310,306,3.55
2022-07-31 03:30:43,-59.3280907,1.5766892,0.799,1.287,10.600,305,306,3.55
2022-07-31 03:52:34,-59.3323708,1.5677962,0.779,1.033,10.300,305,307,3.55
2022-07-31 04:14:24,-59.3365440,1.5590032,0.740,1.080,10.100,326,313,3.54
2022-07-31 04:36:15,-59.3410568,1.5492699,0.731,1.122,10.400,305,307,3.55
2022-07-31 04:58:06,-59.3455505,1.5397455,0.762,1.231,10.100,317,316,3.54
2022-07-31 05:19:57,-59.3502350,1.5293216,0.721,1.178,10.100,307,321,3.54
2022-07-31 05:41:47,-59.3548660,1.5199772,0.674,1.279,10.300,317,320,3.54
2022-07-31 06:03:38,-59.3600464,1.5106986,0.754,1.585,10.200,328,330,3.53
2022-07-31 06:25:29,-59.3646965,1.5028822,0.900,1.502,10.000,328,326,3.54
2022-07-31 06:47:20,-59.3694801,1.4955364,0.985,1.421,9.700,342,339,3.54
2022-07-31 07:09:10,-59.3746185,1.4882485,1.113,1.771,9.600,2,351,3.55
2022-07-31 07:31:01,-59.3794174,1.4823579,1.124,2.174,9.400,14,357,3.55
2022-07-31 07:52:52,-59.3838539,1.4777465,1.172,1.869,9.800,13,357,3.54
2022-07-31 08:14:42,-59.3889008,1.4737839,1.311,1.751,9.600,14,4,3.54
2022-07-31 08:36:33,-59.3933372,1.4709035,1.482,2.163,9.300,9,2,3.54
2022-07-31 08:58:24,-59.3972855,1.4686584,1.684,2.652,9.400,17,12,3.55
2022-07-31 09:20:15,-59.4011650,1.4666648,1.418,2.037,9.400,13,2,3.54
2022-07-31 09:42:05,-59.4046211,1.4654599,1.658,2.553,9.500,353,350,3.54
2022-07-31 10:03:56,-59.4082222,1.4643539,2.256,3.195,9.200,355,350,3.54
2022-07-31 10:25:47,-59.4116096,1.4628779,1.640,3.264,9.700,337,349,3.55
2022-07-31 10:47:37,-59.4153519,1.4614795,1.648,2.229,9.100,354,352,3.54
2022-07-31 11:09:28,-59.4188232,1.4600497,1.665,2.555,9.600,337,336,3.55
2022-07-31 11:31:19,-59.4217415,1.4582931,2.035,3.149,9.600,355,351,3.54
2022-07-31 11:53:10,-59.4242287,1.4565151,2.386,3.035,9.500,4,358,3.54
2022-07-31 12:15:00,-59.4263535,1.4538827,1.969,3.244,9.500,351,346,3.54
2022-07-31 12:36:51,-59.4280624,1.4508767,2.505,4.158,9.600,345,342,3.55
2022-07-31 12:58:42,-59.4295998,1.4476885,2.338,3.195,9.500,13,357,3.55
2022-07-31 13:20:32,-59.4310150,1.4440894,2.035,3.888,9.600,328,341,3.53
2022-07-31 13:42:23,-59.4324226,1.4409949,2.630,4.151,9.700,1,355,3.54
2022-07-31 14:04:14,-59.4339523,1.4380285,1.788,4.264,9.500,2,354,3.54
2022-07-31 14:26:05,-59.4356041,1.4349314,2.395,3.537,9.600,338,345,3.54
2022-07-31 14:47:55,-59.4373550,1.4317111,2.163,3.532,9.700,11,6,3.55
2022-07-31 15:09:46,-59.4389839,1.4284639,2.994,3.921,9.700,3,359,3.55
2022-07-31 15:31:37,-59.4408493,1.4245461,2.679,3.850,9.700,11,360,3.54
2022-07-31 15:53:28,-59.4427376,1.4201880,2.355,3.200,9.700,0,6,3.54
2022-07-31 16:15:18,-59.4447861,1.4155343,2.756,4.184,9.500,11,4,3.55
2022-07-31 16:37:09,-59.4467125,1.4109772,2.428,3.957,9.900,1,359,3.54
2022-07-31 16:59:00,-59.4489326,1.4058855,2.801,3.521,10.000,20,354,3.54
2022-07-31 17:20:50,-59.4512367,1.4006062,2.564,4.588,9.700,345,357,3.54
2022-07-31 17:42:41,-59.4537277,1.3949971,2.676,4.804,10.200,355,349,3.55
2022-07-31 18:04:32,-59.4560699,1.3899978,2.511,3.908,10.000,1,347,3.54
2022-07-31 18:26:23,-59.4583626,1.3852139,3.502,5.803,10.300,351,349,3.55
2022-07-31 18:48:13,-59.4605179,1.3810985,3.462,5.959,11.300,356,343,3.55
2022-07-31 19:10:04,-59.4628677,1.3771713,4.077,6.856,12.300,323,335,3.54
2022-07-31 19:31:55,-59.4652939,1.3740199,4.665,6.851,12.100,324,336,3.54
2022-07-31 19:53:45,-59.4677429,1.3712674,4.587,6.420,12.300,333,333,3.54
2022-07-31 20:15:36,-59.4702606,1.3692213,5.787,8.437,12.900,318,327,3.54
2022-07-31 20:37:27,-59.4728775,1.3680382,6.400,8.310,13.000,320,327,3.54
2022-07-31 20:59:18,-59.4759941,1.3671194,6.421,10.245,13.300,308,316,3.55
2022-07-31 21:21:08,-59.4793205,1.3666686,5.629,8.630,12.800,300,302,3.53
2022-07-31 21:42:59,-59.4826546,1.3664535,5.460,7.936,13.400,304,306,3.54
2022-07-31 22:04:50,-59.4855232,1.3665727,5.461,8.319,13.500,308,308,3.54
2022-07-31 22:26:40,-59.4880714,1.3667762,5.664,10.449,13.200,320,321,3.55
2022-07-31 22:48:31,-59.4904060,1.3670664,5.226,8.459,13.000,316,329,3.54
2022-07-31 23:10:22,-59.4925423,1.3677608,5.202,8.225,13.300,325,322,3.55
2022-07-31 23:32:13,-59.4944649,1.3688108,6.319,8.814,13.900,301,303,3.54
2022-07-31 23:54:03,-59.4961090,1.3698922,5.624,8.256,13.600,307,307,3.54
